0.01	0	0
0.03	0	0
0.05	0	0
0.06999999999999999	0	0
0.09	0	0
0.11	0	0
0.13	0	0
0.15000000000000002	0	0
0.17	0	0
0.19	0	0
0.21000000000000002	0	0
0.23	0	0
0.25	0	0
0.27	0	0
0.29000000000000004	0	0
0.31	0	0
0.33	0	0
0.35000000000000003	0	0
0.37	0	0
0.39	0	0
0.41000000000000003	0	0
0.43	0	0
0.45	0	0
0.47000000000000003	0	0
0.49	0	0
0.51	0	0
0.53	0	0
0.55	0	0
0.5700000000000001	0	0
0.59	0	0
0.61	0	0
0.63	0	0
0.65	0	0
0.67	0	0
0.6900000000000001	0	0
0.7100000000000001	0	0
0.73	0	0
0.75	0	0
0.77	0	0
0.79	0	0
0.81	0	0
0.8300000000000001	0	0
0.85	0	0
0.87	0	0
0.89	0	0
0.91	0	0
0.93	0	0
0.9500000000000001	0	0
0.97	0	0
0.99	0	0
1.01	0	0
1.03	0	0
1.05	0	0
1.07	0	0
1.09	0	0
1.11	0	0
1.1300000000000001	0	0
1.1500000000000001	0	0
1.17	0	0
1.19	0	0
1.21	0	0
1.23	0	0
1.25	0	0
1.27	0	0
1.29	0	0
1.31	0	0
1.33	0	0
1.35	0	0
1.37	0	0
1.3900000000000001	0	0
1.4100000000000001	0	0
1.43	0	0
1.45	0	0
1.47	0	0
1.49	0	0
1.51	0	0
1.53	0	0
1.55	0	0
1.57	0	0
1.59	0	0
1.61	0	0
1.6300000000000001	0	0
1.6500000000000001	0	0
1.6700000000000002	0	0
1.69	0	0
1.71	0	0
1.73	0	0
1.75	0	0
1.77	0	0
1.79	0	0
1.81	0	0
1.83	0	0
1.85	0	0
1.87	0	0
1.8900000000000001	0	0
1.9100000000000001	0	0
1.93	0	0
1.95	0	0
1.97	0	0
1.99	0	0
2.01	0	0
2.03	0	0
2.05	0	0
2.07	0	0
2.09	0	0
2.11	0	0
2.13	0	0
2.15	0	0
2.17	0	0
2.19	0	0
2.21	0	0
2.23	0	0
2.25	0	0
2.27	0	0
2.29	0	0
2.31	0	0
2.3299999999999996	0	0
2.3499999999999996	0	0
2.3699999999999997	0	1.8309151459361236e-10
2.3899999999999997	0	0
2.4099999999999997	0	0
2.4299999999999997	0	0
2.4499999999999997	0	0
2.4699999999999998	0	0
2.4899999999999998	0	0
2.51	0	0
2.53	0	0
2.55	0	0
2.57	0	0
2.59	0	0
2.61	0	0
2.63	0	0
2.65	0	0
2.67	0	0
2.69	0	0
2.71	0	0
2.73	0	0
2.75	0	0
2.77	0	0
2.79	0	0
2.81	0	0
2.8299999999999996	0	0
2.8499999999999996	0	0
2.8699999999999997	0	0
2.8899999999999997	0	0
2.9099999999999997	0	0
2.9299999999999997	0	0
2.9499999999999997	0	0
2.9699999999999998	0	0
2.9899999999999998	0	0
3.01	0	0
3.03	0	0
3.05	0	0
3.07	0	0
3.09	0	0
3.11	0	0
3.13	0	0
3.15	0	0
3.17	0	0
3.19	0	0
3.21	0	0
3.23	0	0
3.25	0	0
3.27	0	0
3.29	0	0
3.31	0	0
3.33	0	0
3.3499999999999996	0	0
3.3699999999999997	0	0
3.3899999999999997	0	0
3.4099999999999997	0	0
3.4299999999999997	0	0
3.4499999999999997	0	0
3.4699999999999998	0	0
3.4899999999999998	0	0
3.51	0	0
3.53	0	0
3.55	0	0
3.57	0	0
3.59	0	0
3.61	0	0
3.63	0	0
3.65	0	0
3.67	0	0
3.69	0	0
3.71	0	0
3.73	0	0
3.75	0	0
3.77	0	0
3.79	0	0
3.81	0	0
3.83	0	0
3.8499999999999996	0	0
3.8699999999999997	0	0
3.8899999999999997	0	0
3.9099999999999997	0	0
3.9299999999999997	0	0
3.9499999999999997	0	0
3.9699999999999998	0	0
3.9899999999999998	0	0
0.01	0.01	3.0132973717891817e-9
0.03	0.01	2.245948344740582e-9
0.05	0.01	2.3826678351975894e-8
0.06999999999999999	0.01	1.6067193659444984e-8
0.09	0.01	2.41631633413041e-8
0.11	0.01	5.884529202478919e-9
0.13	0.01	2.1168188037672596e-8
0.15000000000000002	0.01	2.105202052775045e-8
0.17	0.01	2.1259254268257624e-8
0.19	0.01	2.193313430282781e-8
0.21000000000000002	0.01	2.3316449013248895e-8
0.23	0.01	2.9150310285520883e-8
0.25	0.01	2.4262618980105682e-8
0.27	0.01	1.602554163389554e-8
0.29000000000000004	0.01	1.3077684936728368e-8
0.31	0.01	1.5480838313462445e-8
0.33	0.01	1.3301262840119504e-8
0.35000000000000003	0.01	1.5986543440047353e-8
0.37	0.01	1.3564745312367797e-8
0.39	0.01	1.1517567331457851e-8
0.41000000000000003	0.01	9.585122394130004e-9
0.43	0.01	7.95084113734581e-9
0.45	0.01	6.612695260685402e-9
0.47000000000000003	0.01	5.951108418905913e-9
0.49	0.01	5.1822099668692216e-9
0.51	0.01	4.656446076523822e-9
0.53	0.01	4.120120005974905e-9
0.55	0.01	3.891832910912206e-9
0.5700000000000001	0.01	1.1606991380351747e-8
0.59	0.01	1.235674142104152e-8
0.61	0.01	1.6015609903146058e-8
0.63	0.01	1.6541873692443465e-8
0.65	0.01	1.409629189413995e-8
0.67	0.01	1.3474356246762945e-8
0.6900000000000001	0.01	1.4642459812602286e-8
0.7100000000000001	0.01	1.529393717459592e-8
0.73	0.01	1.549793134592092e-8
0.75	0.01	1.640077322590968e-8
0.77	0.01	4.736378817967627e-10
0.79	0.01	0.015781033021699305
0.81	0.01	5.56704997244445e-8
0.8300000000000001	0.01	4.103533656446345e-8
0.85	0.01	2.591445573842546e-8
0.87	0.01	1.9014859940912272e-8
0.89	0.01	9.96596815489872e-9
0.91	0.01	6.711153031596066e-9
0.93	0.01	1.6692980692674755e-8
0.9500000000000001	0.01	1.2739106265562923e-8
0.97	0.01	1.2982875989156693e-8
0.99	0.01	8.841261858529787e-9
1.01	0.01	1.0195596813247479e-8
1.03	0.01	8.198179525237617e-9
1.05	0.01	5.570620164538847e-9
1.07	0.01	3.5987230226499918e-9
1.09	0.01	2.078964478494095e-9
1.11	0.01	8.978279616083846e-10
1.1300000000000001	0.01	0
1.1500000000000001	0.01	6.650902219268517e-10
1.17	0.01	1.083268578658548e-9
1.19	0.01	1.2876584571922157e-9
1.21	0.01	9.029208797435795e-10
1.23	0.01	6.496504648344326e-10
1.25	0.01	1.7781123398644337e-10
1.27	0.01	4.213732838159743e-10
1.29	0.01	1.577280613317535e-8
1.31	0.01	1.6600303530206529e-9
1.33	0.01	2.99201874528113e-9
1.35	0.01	4.505176555222113e-9
1.37	0.01	6.027207240586571e-9
1.3900000000000001	0.01	7.920275805296754e-9
1.4100000000000001	0.01	8.97031751683293e-9
1.43	0.01	9.048006461462634e-9
1.45	0.01	1.095064200830082e-8
1.47	0.01	1.2507251694188472e-8
1.49	0.01	1.4285196706493687e-8
1.51	0.01	1.3998104221884272e-8
1.53	0.01	4.6924828714849435e-9
1.55	0.01	7.33206090852574e-9
1.57	0.01	1.736137928109507e-8
1.59	0.01	1.6651883748109715e-8
1.61	0.01	1.0255381255597736e-8
1.6300000000000001	0.01	4.3634727963722275e-9
1.6500000000000001	0.01	1.5361673811118933e-8
1.6700000000000002	0.01	3.34116888323456e-8
1.69	0.01	2.4450038251755347e-8
1.71	0.01	2.360884378299526e-8
1.73	0.01	2.2783790609253465e-8
1.75	0.01	2.1958466035587494e-8
1.77	0.01	2.4471827805485538e-8
1.79	0.01	2.119719252627086e-8
1.81	0.01	1.7753436269294535e-8
1.83	0.01	1.566965665735096e-8
1.85	0.01	1.5808055072942056e-8
1.87	0.01	1.3929769069576544e-8
1.8900000000000001	0.01	1.1778521170913524e-8
1.9100000000000001	0.01	9.483956668289562e-9
1.93	0.01	7.643960486089414e-9
1.95	0.01	6.282549970759994e-9
1.97	0.01	4.271597952819371e-9
1.99	0.01	2.363402728744111e-9
2.01	0.01	8.342018034157165e-10
2.03	0.01	1.6169593182478967e-9
2.05	0.01	4.418045579712504e-9
2.07	0.01	4.303414753874043e-9
2.09	0.01	5.488964413224133e-9
2.11	0.01	6.075203186834823e-9
2.13	0.01	1.9826804384167346e-8
2.15	0.01	2.113147659414342e-8
2.17	0.01	2.293747543468708e-8
2.19	0.01	2.386159662729568e-8
2.21	0.01	2.124913034402561e-8
2.23	0.01	2.0476124046429728e-8
2.25	0.01	1.690067590839766e-8
2.27	0.01	1.673397538358608e-8
2.29	0.01	3.5562728661895205e-9
2.31	0.01	6.300980075155159e-9
2.3299999999999996	0.01	1.2342148565248793e-8
2.3499999999999996	0.01	1.9866652439476606e-8
2.3699999999999997	0.01	4.375070810031397e-9
2.3899999999999997	0.01	2.4780421681227988e-8
2.4099999999999997	0.01	1.3761345985133598e-8
2.4299999999999997	0.01	4.212516952786899e-9
2.4499999999999997	0.01	3.2456993763994604e-9
2.4699999999999998	0.01	6.8120465051470734e-9
2.4899999999999998	0.01	3.889708158672878e-9
2.51	0.01	1.8528581146653115e-9
2.53	0.01	3.4635277057309754e-10
2.55	0.01	1.9142639187762488e-9
2.57	0.01	2.9873152160510387e-9
2.59	0.01	3.4126120249935597e-9
2.61	0.01	3.958856176280108e-9
2.63	0.01	4.352125127728717e-9
2.65	0.01	4.423193334311513e-9
2.67	0.01	4.165685265537254e-9
